App,JA3,Ciphers,Curves,Host,Sni,Subject
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,8A8A01130213021303132BC02FC02CC0,5A5A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,7A7A1D0017001800,dss0.bdstatic.com,dss0.bdstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,1A1A1D0017001800,sp2.baidu.com,sp1.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,9A9A1D0017001800,sp2.baidu.com,sp1.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,2A2A1D0017001800,xueshu.baidu.com,sp2.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,3A3A1D0017001800,xueshu.baidu.com,sp2.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,BABA1D0017001800,hector.baidu.com,hector.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,3A3A1D0017001800,hector.baidu.com,hector.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,2A2A1D0017001800,wstatic-hb.bj.bcebos.com,wstatic-hb.bj.bcebos.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,4A4A01130213021303132BC02FC02CC0,6A6A1D0017001800,wstatic-hb.bj.bcebos.com,wstatic-hb.bj.bcebos.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,7A7A01130213021303132BC02FC02CC0,AAAA1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,9A9A01130213021303132BC02FC02CC0,BABA1D0017001800,v16-webapp-prime.tiktok.com,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,CACA1D0017001800,sp2.baidu.com,www.baidu.com,baidu.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,8A8A1D0017001800,sp2.baidu.com,www.baidu.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,DADA1D0017001800,whatsapp.com,whatsapp.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,9A9A01130213021303132BC02FC02CC0,FAFA1D0017001800,v16-webapp-prime.tiktok.com,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,femetrics.grammarly.io,femetrics.grammarly.io,femetrics.grammarly.io
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,6A6A01130213021303132BC02FC02CC0,6A6A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,7A7A1D0017001800,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,DE4389C26478C9CF885D0B33FD1307CF,9A9A01130213021303132BC02FC02CC0,5A5A1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,BABA1D0017001800,www.yahoo.co.jp,www.yahoo.co.jp,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,CACA1D0017001800,s.yimg.jp,s.yimg.jp,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,AAAA1D0017001800,s.yimg.jp,s.yimg.jp,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,8A8A1D0017001800,s.yimg.jp,s.yimg.jp,
msedge,DE4389C26478C9CF885D0B33FD1307CF,1A1A01130213021303132BC02FC02CC0,EAEA1D0017001800,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,2A2A1D0017001800,www.whatsapp.com,www.whatsapp.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,2A2A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,3A3A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,8A8A01130213021303132BC02FC02CC0,4A4A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,DADA1D0017001800,geolocation.onetrust.com,geolocation.onetrust.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,6A6A1D0017001800,connect.facebook.net,connect.facebook.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,www.googletagmanager.com,www.googletagmanager.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,BABA1D0017001800,discord.com,discord.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,1A1A01130213021303132BC02FC02CC0,AAAA1D0017001800,a.nel.cloudflare.com,a.nel.cloudflare.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,7A7A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,3A3A1D0017001800,pinterest.com,pinterest.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,www.pinterest.com,i.pinimg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,AAAA1D0017001800,accounts.google.com,accounts.google.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,BABA1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,DADA1D0017001800,beacons.gvt2.com,www.gstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,DADA1D0017001800,www.pinterest.com,www.pinterest.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,8A8A1D0017001800,www.pinterest.com,s.pinimg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,1A1A1D0017001800,lh3.googleusercontent.com,lh3.googleusercontent.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,BABA1D0017001800,www.pinterest.com,s.pinimg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,4A4A1D0017001800,r3.o.lencr.org,v.pinimg.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,f-log-extension.grammarly.io,f-log-extension.grammarly.io,f-log.grammarly.io
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,CACA1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,4A4A01130213021303132BC02FC02CC0,0A0A1D0017001800,r.msftstatic.com,r.msftstatic.com,r.msftstatic.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,BABA01130213021303132BC02FC02CC0,4A4A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,3A3A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,9A9A1D0017001800,www.google-analytics.com,www.google-analytics.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,8A8A1D0017001800,securepubads.g.doubleclick.net,securepubads.g.doubleclick.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,1A1A1D0017001800,www.fastly-insights.com,www.fastly-insights.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,3A3A1D0017001800,securepubads.g.doubleclick.net,securepubads.g.doubleclick.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,0A0A1D0017001800,assets-tracking.crazyegg.com,assets-tracking.crazyegg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,2A2A1D0017001800,script.crazyegg.com,script.crazyegg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,DADA1D0017001800,script.wikia.nocookie.net,script.wikia.nocookie.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,FAFA1D0017001800,www.fandom.com,www.fandom.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,9A9A1D0017001800,seg.ad.gt,seg.ad.gt,*.ad.gt
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,BABA1D0017001800,region1.google-analytics.com,region1.google-analytics.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,7A7A1D0017001800,script.crazyegg.com,script.crazyegg.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,AAAA01130213021303132BC02FC02CC0,5A5A1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,FAFA1D0017001800,services.fandom.com,services.fandom.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,FAFA1D0017001800,tracking.crazyegg.com,tracking.crazyegg.com,crazyegg.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,7A7A1D0017001800,pagestates-tracking.crazyegg.com,pagestates-tracking.crazyegg.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,AAAA1D0017001800,beacon.wikia-services.com,static.wikia.nocookie.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,EAEA1D0017001800,seg.ad.gt,seg.ad.gt,*.ad.gt
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,EAEA01130213021303132BC02FC02CC0,5A5A1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,0A0A01130213021303132BC02FC02CC0,EAEA1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,CACA01130213021303132BC02FC02CC0,EAEA1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,5A5A1D0017001800,browser.events.data.msn.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,8A8A01130213021303132BC02FC02CC0,EAEA1D0017001800,business.bing.com,business.bing.com,www.bing.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,5A5A1D0017001800,femetrics.grammarly.io,femetrics.grammarly.io,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,7A7A1D0017001800,static.cdninstagram.com,static.cdninstagram.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,9A9A1D0017001800,instagram.com,instagram.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,7A7A1D0017001800,instagram.com,instagram.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,4A4A01130213021303132BC02FC02CC0,8A8A1D0017001800,sb.scorecardresearch.com,sb.scorecardresearch.com,
msedge,DE4389C26478C9CF885D0B33FD1307CF,1A1A01130213021303132BC02FC02CC0,4A4A1D0017001800,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,0A0A01130213021303132BC02FC02CC0,9A9A1D0017001800,img-s-msn-com.akamaized.net,img-s-msn-com.akamaized.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,3A3A01130213021303132BC02FC02CC0,BABA1D0017001800,c.bing.com,www.bing.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,5A5A01130213021303132BC02FC02CC0,3A3A1D0017001800,femetrics.grammarly.io,femetrics.grammarly.io,femetrics.grammarly.io
msedge,DE4389C26478C9CF885D0B33FD1307CF,4A4A01130213021303132BC02FC02CC0,8A8A1D0017001800,d27xxe7juh1us6.cloudfront.net,d27xxe7juh1us6.cloudfront.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,6A6A01130213021303132BC02FC02CC0,2A2A1D0017001800,c.bing.com,www.bing.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,BABA01130213021303132BC02FC02CC0,0A0A1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,CACA1D0017001800,c.msn.com,c.msn.com,c.msn.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,3A3A1D0017001800,functional.events.data.microsoft.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,0A0A01130213021303132BC02FC02CC0,FAFA1D0017001800,r.msftstatic.com,r.msftstatic.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,0A0A1D0017001800,c.bing.com,c.bing.com,www.bing.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,9A9A1D0017001800,functional.events.data.microsoft.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,AAAA01130213021303132BC02FC02CC0,3A3A1D0017001800,functional.events.data.microsoft.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,CACA01130213021303132BC02FC02CC0,AAAA1D0017001800,inspqqcca.sharepoint.com,inspqqcca.sharepoint.com,*.sharepoint.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,9A9A1D0017001800,login.microsoftonline.com,login.microsoftonline.com,stamp2.login.microsoftonline.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,2A2A01130213021303132BC02FC02CC0,AAAA1D0017001800,aadcdn.msauth.net,aadcdn.msauth.net,aadcdn.msauth.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,AAAA1D0017001800,aadcdn.msauth.net,aadcdn.msauth.net,aadcdn.msauth.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,BABA1D0017001800,functional.events.data.microsoft.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,FAFA01130213021303132BC02FC02CC0,4A4A1D0017001800,functional.events.data.microsoft.com,browser.events.data.msn.com,*.events.data.microsoft.com
msedge,DE4389C26478C9CF885D0B33FD1307CF,8A8A01130213021303132BC02FC02CC0,3A3A1D0017001800,app.link,sb.scorecardresearch.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,6A6A01130213021303132BC02FC02CC0,7A7A1D0017001800,api.msn.com,srtb.msn.com,*.msn.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,EAEA1D0017001800,aadcdn.msauthimages.net,aadcdn.msauthimages.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,FAFA01130213021303132BC02FC02CC0,CACA1D0017001800,api.msn.com,api.msn.com,*.msn.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,AAAA1D0017001800,functional.events.data.microsoft.com,functional.events.data.microsoft.com,*.events.data.microsoft.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,7A7A01130213021303132BC02FC02CC0,8A8A1D0017001800,aadcdn.msauth.net,aadcdn.msauth.net,aadcdn.msauth.net
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,9A9A01130213021303132BC02FC02CC0,2A2A1D0017001800,login.live.com,login.live.com,login.live.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,5A5A01130213021303132BC02FC02CC0,0A0A1D0017001800,api.msn.com,ntp.msn.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,7A7A01130213021303132BC02FC02CC0,8A8A1D0017001800,business.bing.com,ent-api.msn.com,*.msn.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,EAEA01130213021303132BC02FC02CC0,DADA1D0017001800,arc.msn.com,arc.msn.com,arc.msn.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,3A3A01130213021303132BC02FC02CC0,DADA1D0017001800,webshell.suite.office.com,webshell.suite.office.com,webshell.suite.office.com
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,DADA01130213021303132BC02FC02CC0,8A8A1D0017001800,api.msn.com,srtb.msn.com,*.msn.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,6A6A01130213021303132BC02FC02CC0,DADA1D0017001800,api.geeksforgeeks.org,img-s-msn-com.akamaized.net,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,AAAA01130213021303132BC02FC02CC0,AAAA1D0017001800,edge.microsoft.com,edge.microsoft.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,2A2A1D0017001800,webmail.vinccihoteles.com,webmail.vinccihoteles.com,*.vinccihoteles.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,BABA01130213021303132BC02FC02CC0,7A7A1D0017001800,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,5A5A01130213021303132BC02FC02CC0,BABA1D0017001800,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,0A0A01130213021303132BC02FC02CC0,3A3A1D0017001800,webmail.vinccihoteles.com,webmail.vinccihoteles.com,*.vinccihoteles.com
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,6A6A01130213021303132BC02FC02CC0,9A9A1D0017001800,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,6A6A01130213021303132BC02FC02CC0,1A1A1D0017001800,webmail.vinccihoteles.com,webmail.vinccihoteles.com,
msedge,04DD53033EE41EAD468844C613C3BAF2,9A9A01130213021303132BC02FC02CC0,1A1A1D0017001800,assets.msn.com,assets.msn.com,
msedge,295B8FA5DB7CFEC6CF325AAE9E1C60B6,FAFA01130213021303132BC02FC02CC0,9A9A1D0017001800,api.geeksforgeeks.org,img-s-msn-com.akamaized.net,
msedge,24C42D3E77F06F2A8F47F4EBBBFDFAF4,BABA01130213021303132BC02FC02CC0,BABA1D0017001800,web.whatsapp.com,web.whatsapp.com,
